site,year,month,day,location,depth,temp,salinity,ph,secchi
chp,2016,5,7,d10,4,9.6,31,7.9,bottom
hdo,2016,5,7,a0,0,10.8,8.9,8,0
hdo,2016,5,7,b0,0,10.7,28.5,8,0
hdo,2016,5,7,b1,1,10.7,28.8,8.1,0
hdo,2016,5,7,c0,0,10.7,28.7,8.1,0
hdo,2016,5,7,c1,1,10.7,28.8,8.1,0
hdo,2016,5,7,c3,3,10.7,29,8.1,0
hdo,2016,5,7,d0,0,10.6,28.9,8.1,0
hdo,2016,5,7,d1,1,10.7,28.9,8.1,0
hdo,2016,5,7,d5,5,10.7,29,8.1,0
hdo,2016,5,7,d10,10,10.7,29.2,8.2,0
ssp,2016,5,8,a0,0,,,,0
ssp,2016,5,8,b0,0,9.6,30.1,7.9,0
ssp,2016,5,8,b1,1,9.6,30.1,8,0
ssp,2016,5,8,c0,0,9.6,30.2,7.9,0
ssp,2016,5,8,c1,1,9.6,30.2,7.9,0
ssp,2016,5,8,c3,1.3,9.6,30.2,7.9,0
ssp,2016,5,8,d0,0,9.5,30.3,7.9,0
ssp,2016,5,8,d1,1,9.5,30.3,7.9,0
ssp,2016,5,8,d5,1.1,9.5,30.3,7.9,0
ssp,2016,5,8,d10,1.1,9.5,30.3,7.9,0
wfb,2016,5,8,a0,0,,,,0
wfb,2016,5,8,b0,0,,,,0
wfb,2016,5,8,b1,1,,,,0
wfb,2016,5,8,c0,0,9.8,29.4,7.6,0
wfb,2016,5,8,c1,1,9.8,30.1,7.8,0
wfb,2016,5,8,c3,3,9.8,30.1,7.8,0
wfb,2016,5,8,d0,0,9.6,29.9,7.9,0
wfb,2016,5,8,d1,1,9.6,30,7.9,0
wfb,2016,5,8,d5,5,9.6,30.1,7.9,0
wfb,2016,5,8,d10,5,9.6,30.1,7.9,0
pba,2016,5,9,a0,0,10.3,29.1,8,0
pba,2016,5,9,b0,0,10.3,29.3,8,0
pba,2016,5,9,b1,1,10.4,29.4,8,0
pba,2016,5,9,c0,0,10.4,29.3,8,0
pba,2016,5,9,c1,1,10.3,29.4,8,0
pba,2016,5,9,c3,3,10.2,29.7,7.9,0
pba,2016,5,9,d0,0,10.3,29.4,8,0
pba,2016,5,9,d1,1,10.4,29.5,8,0
pba,2016,5,9,d5,5,9.7,30,8,0
pba,2016,5,9,d10,9,9.5,30.2,7.9,0
ppo,2016,5,9,a0,0,10.5,29.2,8,0
ppo,2016,5,9,b0,0,10.3,29.3,8,0
ppo,2016,5,9,b1,1,10.2,29.4,8,0
ppo,2016,5,9,c0,0,10.4,29.3,8,0
ppo,2016,5,9,c1,1,10.3,29.4,8,0
ppo,2016,5,9,c3,3,9.7,30.1,8,0
ppo,2016,5,9,d0,0,10.3,29.3,8.1,0
ppo,2016,5,9,d1,1,10.3,29.5,8,0
ppo,2016,5,9,d5,5,9.7,30,8,0
ppo,2016,5,9,d10,10,9.5,30.3,8,0
hdo,2016,6,3,a0,0,11.7,25,8,2
hdo,2016,6,3,b0,0,11.8,25.5,7.9,2
hdo,2016,6,3,b1,1,12,28.8,7.9,2
hdo,2016,6,3,c0,0,12,29.1,8,2
hdo,2016,6,3,c1,1,12,29.3,8.1,2
hdo,2016,6,3,c3,3,12,29.6,8.1,2
hdo,2016,6,3,d0,0,12,29.5,8.1,2
hdo,2016,6,3,d1,1,12,29.5,8.1,2
hdo,2016,6,3,d5,5,12,29.6,8.2,2
hdo,2016,6,3,d10,10,12,29.6,8.2,2
ppo,2016,6,3,a0,0,12.4,29.3,7.6,3
ppo,2016,6,3,b0,0,12.3,28.4,7.7,3
ppo,2016,6,3,b1,1,12.3,29.4,7.8,3
ppo,2016,6,3,c0,0,12.3,29.4,7.9,3
ppo,2016,6,3,c1,1,12.3,29.4,8,3
ppo,2016,6,3,c3,3,12.1,29.6,8,3
ppo,2016,6,3,d0,0,12.3,29.4,8,3
ppo,2016,6,3,d1,1,12.3,29.4,8.1,3
ppo,2016,6,3,d5,5,10.8,30.4,8.1,3
ppo,2016,6,3,d10,10,10.6,30.5,8.1,3
chp,2016,6,5,a0,0,11.4,31.2,8,4
chp,2016,6,5,b0,0,11.3,31.1,7.7,4
chp,2016,6,5,b1,1,11.2,31.2,7.8,4
chp,2016,6,5,c0,0,11.2,31.2,7.8,4
chp,2016,6,5,c1,1,11.1,31.3,7.9,4
chp,2016,6,5,c3,1.5,11.1,31.2,7.9,4
chp,2016,6,5,d0,0,11.1,31.2,7.9,4
chp,2016,6,5,d1,1,11,31.2,7.9,4
chp,2016,6,5,d5,4,11,31.2,7.9,4
chp,2016,6,5,d10,4,11,31.2,7.9,4
pba,2016,6,5,a0,0,11.6,24.8,7.9,2.5
pba,2016,6,5,b0,0,11.8,25.7,8,2.5
pba,2016,6,5,b1,1,11.6,30.2,8.1,2.5
pba,2016,6,5,c0,0,12.4,27,8.1,2.5
pba,2016,6,5,c1,1,11.6,30.4,8.1,2.5
pba,2016,6,5,c3,2,10.9,30.5,8.1,2.5
pba,2016,6,5,d0,0,13.2,23.5,8,2.5
pba,2016,6,5,d1,1,11.8,30.1,8.1,2.5
pba,2016,6,5,d5,5,10.5,30.5,8.1,2.5
pba,2016,6,5,d10,10,10.2,30.7,8.1,2.5
ssp,2016,6,6,a0,0,10.8,31.2,8,5
ssp,2016,6,6,b0,0,10.8,31.2,8,5
ssp,2016,6,6,b1,1,10.8,31.2,8,5
ssp,2016,6,6,c0,0,10.8,31.2,8,5
ssp,2016,6,6,c1,1,10.8,31.3,8,5
ssp,2016,6,6,c3,2,10.7,31.3,8,5
ssp,2016,6,6,d0,0,10.8,31.3,8,5
ssp,2016,6,6,d1,1,10.9,31.3,8,5
ssp,2016,6,6,d5,5,10.8,31.3,8,5
ssp,2016,6,6,d10,6,10.8,31.3,8,5
wfb,2016,6,6,a0,0,11.4,30.8,7.4,5.5
wfb,2016,6,6,b0,0,11.3,31.1,7.7,5.5
wfb,2016,6,6,b1,1,11.2,31.2,7.8,5.5
wfb,2016,6,6,c0,0,11.4,31.1,7.9,5.5
wfb,2016,6,6,c1,1,11,31.3,7.9,5.5
wfb,2016,6,6,c3,2.5,10.9,31.3,7.9,5.5
wfb,2016,6,6,d0,0,10.9,31.3,7.9,5.5
wfb,2016,6,6,d1,1,10.8,31.3,7.9,5.5
wfb,2016,6,6,d5,5,10.5,31.4,7.9,5.5
wfb,2016,6,6,d10,5.5,10.4,31.4,7.9,5.5
chp,2016,7,2,a0,0,12.4,30.7,8,3
chp,2016,7,2,b0,0,12.4,30.5,8,3
chp,2016,7,2,b1,1,12.4,30.7,8,3
chp,2016,7,2,c0,0,12.6,30.7,8,3
chp,2016,7,2,c1,1,12.6,30.4,8,3
chp,2016,7,2,c3,1.5,12.6,30.7,8,3
chp,2016,7,2,d0,0,12.7,30.5,8,3
chp,2016,7,2,d1,1,12.9,30.6,8.1,3
chp,2016,7,2,d5,3,12.9,30.6,8.1,3
chp,2016,7,2,d10,3,12.9,30.6,8.1,3
hdo,2016,7,2,a0,0,13.7,29.1,7,5
hdo,2016,7,2,b0,0,13.9,29.4,7.8,5
hdo,2016,7,2,b1,1,13.9,29.6,7.9,5
hdo,2016,7,2,c0,0,13.8,29.3,7.9,5
hdo,2016,7,2,c1,1,13.9,29.5,7.9,5
hdo,2016,7,2,c3,3,13.7,29.6,8,5
hdo,2016,7,2,d0,0,14,29.5,8,5
hdo,2016,7,2,d1,1,13.8,29.6,8,5
hdo,2016,7,2,d5,5,12,30.4,8.1,5
hdo,2016,7,2,d10,10,11.6,30.5,8,5
pba,2016,7,3,a0,0,11.8,30.2,7.8,
pba,2016,7,3,b0,0,11.8,30.2,7.8,
pba,2016,7,3,b1,1,11.7,30.4,7.9,
pba,2016,7,3,c0,0,11.8,29.6,7.9,
pba,2016,7,3,c1,1,11.8,30.3,7.9,
pba,2016,7,3,c3,1.2,11.7,30.4,7.9,
pba,2016,7,3,d0,0,12.1,29.7,7.9,
pba,2016,7,3,d1,1,12.1,30.5,7.9,
pba,2016,7,3,d5,5,11.7,30.4,8,
pba,2016,7,3,d10,10,11.4,30.6,8,
ppo,2016,7,3,a0,0,13.1,26.6,7.4,2.5
ppo,2016,7,3,b0,0,13.1,27.3,7.5,2.5
ppo,2016,7,3,b1,1,13.3,28.4,7.8,2.5
ppo,2016,7,3,c0,0,13.2,27.6,7.9,2.5
ppo,2016,7,3,c1,1,13.3,28.6,7.9,2.5
ppo,2016,7,3,c3,3,12.7,30.2,7.9,2.5
ppo,2016,7,3,d0,0,13.3,28.6,8,2.5
ppo,2016,7,3,d1,1,13.3,29.2,7.9,2.5
ppo,2016,7,3,d5,5,12.5,30.3,7.9,2.5
ppo,2016,7,3,d10,10,12,30.6,7.8,2.5
ssp,2016,7,4,a0,0,12.7,30.7,7.9,5
ssp,2016,7,4,b0,0,12.5,31,8,5
ssp,2016,7,4,b1,1,12.5,31,8,5
ssp,2016,7,4,c0,0,12.5,31,8,5
ssp,2016,7,4,c1,1,12.5,31,8,5
ssp,2016,7,4,c3,2.5,12.5,30.8,8,5
ssp,2016,7,4,d0,0,12.4,31,8,5
ssp,2016,7,4,d1,1,12.3,31,8,5
ssp,2016,7,4,d5,5,12.3,31,8,5
ssp,2016,7,4,d10,10,12.1,31.1,8,5
wfb,2016,7,4,a0,0,13.1,30,7.4,4
wfb,2016,7,4,b0,0,13,30.1,7.7,4
wfb,2016,7,4,b1,1,13,3.7,7.8,4
wfb,2016,7,4,c0,0,13,30.4,7.9,4
wfb,2016,7,4,c1,1,12.8,30.9,7.9,4
wfb,2016,7,4,c3,2.5,12.7,30.9,8,4
wfb,2016,7,4,d0,0,13,30.5,8,4
wfb,2016,7,4,d1,1,12.9,30.9,8,4
wfb,2016,7,4,d5,5,12.6,31,8,4
wfb,2016,7,4,d10,5,12.6,31,8,4
sni1,2016,7,20,a0,0,14.8,26.2,8.2,3
sni1,2016,7,20,b0,0,14.7,26.2,8.2,3
sni1,2016,7,20,b1,1,14.6,26.3,8.2,3
sni1,2016,7,20,c0,0,14.7,26.1,8.3,3
sni1,2016,7,20,c1,1,14.7,26.3,8.3,3
sni1,2016,7,20,c3,3,11.8,29.2,8.3,3
sni1,2016,7,20,d0,0,14.6,26.4,8.2,3
sni1,2016,7,20,d1,1,14.5,26.7,8.2,3
sni1,2016,7,20,d5,5,11.2,29.6,8.2,3
sni1,2016,7,20,d10,10,10.7,30.3,8.2,3
sni2,2016,7,20,a0,0,15.3,25.4,8.1,3
sni2,2016,7,20,b0,0,15.4,25.6,8.2,3
sni2,2016,7,20,b1,1,15.4,25.6,8.3,3
sni2,2016,7,20,c0,0,15.7,25.2,8.2,3
sni2,2016,7,20,c1,1,15.7,25.3,8.2,3
sni2,2016,7,20,c3,3,13.8,27.4,8.3,3
sni2,2016,7,20,d0,0,15.6,25.3,8.3,3
sni2,2016,7,20,d1,1,15.6,25.3,8.3,3
sni2,2016,7,20,d5,5,12.7,28.3,8.4,3
sni2,2016,7,20,d10,10,11.9,29.1,8.3,3
kis1,2016,7,21,a0,0,14.8,30.4,8.1,5
kis1,2016,7,21,b0,0,14.7,30.3,8.1,5
kis1,2016,7,21,b1,1,14.7,30.3,8.1,5
kis1,2016,7,21,c0,0,14.7,30.3,8.1,5
kis1,2016,7,21,c1,1,14.7,30.3,8.1,5
kis1,2016,7,21,c3,4,14.6,30.4,8.1,5
kis1,2016,7,21,d0,0,14.7,30.3,8.1,5
kis1,2016,7,21,d1,1,14.7,30.3,8.1,5
kis1,2016,7,21,d5,5,14.5,30.5,8.1,5
kis1,2016,7,21,d10,10,13.3,30.9,8.1,5
gog1,2016,7,22,a0,0,14.9,31.5,8.1,5.5
gog1,2016,7,22,b0,0,14.7,31.4,8.1,5.5
gog1,2016,7,22,b1,1,14.7,31.4,8.1,5.5
gog1,2016,7,22,c0,0,14.6,31.4,8.1,5.5
gog1,2016,7,22,c1,1,14.6,31.4,8.1,5.5
gog1,2016,7,22,c3,1.2,14.6,31.4,8.1,5.5
gog1,2016,7,22,d0,0,14.9,31.4,8.1,5.5
gog1,2016,7,22,d1,1,14.9,31.4,8.1,5.5
gog1,2016,7,22,d5,5,14.9,31.4,8.1,5.5
gog1,2016,7,22,d10,10,14.9,31.4,8.1,5.5
gog4,2016,7,22,a0,0,14.9,31.3,8.1,5.5
gog4,2016,7,22,b0,0,14.9,31.3,8.1,5.5
gog4,2016,7,22,b1,1,14.9,31.3,8.1,5.5
gog4,2016,7,22,c0,0,15,31.3,8.1,5.5
gog4,2016,7,22,c1,1,15,31.3,8.1,5.5
gog4,2016,7,22,c3,2,14.8,31.3,8.1,5.5
gog4,2016,7,22,d0,0,15,31.3,8.1,5.5
gog4,2016,7,22,d1,1,15,31.3,8.1,5.5
gog4,2016,7,22,d5,5,14,31.4,8.2,5.5
gog4,2016,7,22,d10,10,14,31.4,8.2,5.5
kis2,2016,7,22,a0,0,14.8,30.6,8,5
kis2,2016,7,22,b0,0,14.8,30.6,8,5
kis2,2016,7,22,b1,1,14.8,30.6,8,5
kis2,2016,7,22,c0,0,14.9,30.6,8,5
kis2,2016,7,22,c1,1,14.8,30.6,8.1,5
kis2,2016,7,22,c3,2,14.7,30.7,8.1,5
kis2,2016,7,22,d0,0,15.1,30.5,8.1,5
kis2,2016,7,22,d1,1,15.1,30.5,8.1,5
kis2,2016,7,22,d5,5,15,30.6,8.1,5
kis2,2016,7,22,d10,10,13.6,31,8.1,5
ris1,2016,7,23,a0,0,15.1,19.9,8.1,2.5
ris1,2016,7,23,b0,0,15.4,20,8.2,2.5
ris1,2016,7,23,b1,1,15.1,20.4,8.2,2.5
ris1,2016,7,23,c0,0,15.7,20.1,8.2,2.5
ris1,2016,7,23,c1,1,15.3,20.3,8.2,2.5
ris1,2016,7,23,c3,1.5,15.3,19.9,8.2,2.5
ris1,2016,7,23,d0,0,15.7,19.6,8.2,2.5
ris1,2016,7,23,d1,1,15.7,19.9,8.2,2.5
ris1,2016,7,23,d5,5,11.4,28.7,8.2,2.5
ris1,2016,7,23,d10,10,9.9,30.5,8.2,2.5
ris3,2016,7,23,a0,0,15.1,22.2,8.2,3
ris3,2016,7,23,b0,0,15.1,22.3,8.1,3
ris3,2016,7,23,b1,1,15,22.5,8.1,3
ris3,2016,7,23,c0,0,15.1,22.2,8.2,3
ris3,2016,7,23,c1,1,15.1,22.3,8.2,3
ris3,2016,7,23,c3,5,11.1,29.6,8.2,3
ris3,2016,7,23,d0,0,15.2,22.2,8.2,3
ris3,2016,7,23,d1,1,15.1,22.3,8.2,3
ris3,2016,7,23,d5,5,10.9,29.8,8.1,3
ris3,2016,7,23,d10,10,10,30.3,8.1,3
fan1,2016,7,24,a0,0,14.3,31,8.1,4
fan1,2016,7,24,b0,0,14.3,31.1,8.1,4
fan1,2016,7,24,b1,1,14.3,30.6,8.1,4
fan1,2016,7,24,c0,0,14.3,31.1,8.1,4
fan1,2016,7,24,c1,1,14.3,31.1,8.1,4
fan1,2016,7,24,c3,3,14.2,31.2,8.1,4
fan1,2016,7,24,d0,0,14.2,31.1,8,4
fan1,2016,7,24,d1,1,14.2,31.1,8,4
fan1,2016,7,24,d5,3.5,14,31.2,8,4
fan1,2016,7,24,d10,10,,,,
fan3,2016,7,24,a0,0,14.6,30.9,8,4
fan3,2016,7,24,b0,0,14.4,31,8.1,4
fan3,2016,7,24,b1,1,14.4,31.1,8.1,4
fan3,2016,7,24,c0,0,14.4,31.1,8,4
fan3,2016,7,24,c1,1,14.4,31,8,4
fan3,2016,7,24,c3,3,14.3,31.1,8.1,4
fan3,2016,7,24,d0,0,14.3,31.1,8.1,4
fan3,2016,7,24,d1,1,14.3,31.1,8.1,4
fan3,2016,7,24,d5,5,14.3,31.1,8.1,4
fan3,2016,7,24,d10,10,14.3,31.1,8.1,4
fei3,2016,7,25,a0,0,15,26.4,8.3,0
fei3,2016,7,25,b0,0,15.2,26.6,8.2,0
fei3,2016,7,25,b1,1,14.8,26.8,8.3,0
fei3,2016,7,25,c0,0,14.9,26.5,8.3,0
fei3,2016,7,25,c1,1,14.6,26.9,8.3,0
fei3,2016,7,25,c3,2.5,14.6,27,8.3,0
fei3,2016,7,25,d0,0,15,26.7,8.2,0
fei3,2016,7,25,d1,1,14.7,26.8,8.2,0
fei3,2016,7,25,d5,5,14.3,27.4,8.3,0
fei3,2016,7,25,d10,10,11.4,30.4,8.2,0
fei4,2016,7,25,a0,0,15.4,26.7,8.2,0
fei4,2016,7,25,b0,0,15.1,26.6,8.3,0
fei4,2016,7,25,b1,1,14.9,26.7,8.3,0
fei4,2016,7,25,c0,0,15.2,26.6,8.3,0
fei4,2016,7,25,c1,1,15,26.7,8.3,0
fei4,2016,7,25,c3,3,14.5,27.1,8.4,0
fei4,2016,7,25,d0,0,15.1,26.6,8.3,0
fei4,2016,7,25,d1,1,14.8,26.7,8.3,0
fei4,2016,7,25,d5,5,13.3,28.4,8.3,0
fei4,2016,7,25,d10,10,11.4,,8.3,0
ssp,2016,8,2,a0,0,11,31.4,9.8,0
ssp,2016,8,2,b0,0,10.9,31.5,9.9,0
ssp,2016,8,2,b1,1,10.9,31.5,9.9,0
ssp,2016,8,2,c0,0,10.9,31.5,9.9,0
ssp,2016,8,2,c1,1,10.9,31.5,9.9,0
ssp,2016,8,2,c3,1,10.9,31.5,10,0
ssp,2016,8,2,d0,0,10.8,31.5,10,0
ssp,2016,8,2,d1,1,10.8,31.5,10,0
ssp,2016,8,2,d5,5,10.8,31.5,10.1,0
ssp,2016,8,2,d10,9.7,10.8,31.6,10.1,0
wfb,2016,8,2,a0,0,11.5,31.2,8.1,0
wfb,2016,8,2,b0,0,11.4,31.3,9.3,0
wfb,2016,8,2,b1,1,11.2,31.5,9.4,0
wfb,2016,8,2,c0,0,11.3,31.4,9.5,0
wfb,2016,8,2,c1,1,11.3,31.4,9.6,0
wfb,2016,8,2,c3,1.5,11,31.5,9.7,0
wfb,2016,8,2,d0,0,10.9,31.5,9.6,0
wfb,2016,8,2,d1,1,10.8,31.5,9.7,0
wfb,2016,8,2,d5,5,10.6,31.6,9.7,0
wfb,2016,8,2,d10,6.5,10.6,31.6,9.8,0
chp,2016,8,3,a0,0,10.6,32,10,4.5 bottom
chp,2016,8,3,b0,0,10.6,31.9,10.5,4.5 bottom
chp,2016,8,3,b1,1,10.5,31.9,10.6,4.5 bottom
chp,2016,8,3,c0,0,10.9,31.9,10.4,4.5 bottom
chp,2016,8,3,c1,1,10.6,31.9,10.6,4.5 bottom
chp,2016,8,3,c3,2.5,10.6,31.6,10.7,4.5 bottom
chp,2016,8,3,d0,0,10.9,31.9,10.5,4.5 bottom
chp,2016,8,3,d1,1,10.7,31.8,10.6,4.5 bottom
chp,2016,8,3,d5,4.5,10.5,31.8,9.9,4.5 bottom
chp,2016,8,3,d10,4.5,10.5,31.8,9.9,4.5 bottom
ppo,2016,8,3,a0,0,13.7,30.5,8.8,5
ppo,2016,8,3,b0,0,13.4,30.5,9.5,5
ppo,2016,8,3,b1,1,13.3,30.5,9.7,5
ppo,2016,8,3,c0,0,13.5,30.7,9.4,5
ppo,2016,8,3,c1,1,13,30.7,9.7,5
ppo,2016,8,3,c3,2.6,12.2,30.9,9.8,5
ppo,2016,8,3,d0,0,13.5,30.5,9.6,5
ppo,2016,8,3,d1,1,12.8,30.6,9.7,5
ppo,2016,8,3,d5,5,11,31.2,9.9,5
ppo,2016,8,3,d10,10,10.5,31.5,10.1,5
hdo,2016,8,4,a0,0,13.9,29.7,8.9,4
hdo,2016,8,4,b0,0,12.6,30.7,9.2,4
hdo,2016,8,4,b1,1,11.9,30.7,9.3,4
hdo,2016,8,4,c0,0,13.1,30.5,9.5,4
hdo,2016,8,4,c1,1,12.7,30.7,9.1,4
hdo,2016,8,4,c3,3,11.2,30.9,9.8,4
hdo,2016,8,4,d0,0,13.1,30.7,9.6,4
hdo,2016,8,4,d1,1,12.1,31,9.9,4
hdo,2016,8,4,d5,5,10.5,31.3,9.9,4
hdo,2016,8,4,d10,10,10.7,31.2,10,4
pba,2016,8,4,a0,0,13.7,30.1,7.5,3.3
pba,2016,8,4,b0,0,13.5,30.3,8.6,3.3
pba,2016,8,4,b1,1,13.5,30.3,9,3.3
pba,2016,8,4,c0,0,13.5,30.3,8.8,3.3
pba,2016,8,4,c1,1,13.4,30.4,8.9,3.3
pba,2016,8,4,c3,1.5,13.4,30.3,9,3.3
pba,2016,8,4,d0,0,13.4,30.5,9,3.3
pba,2016,8,4,d1,1,13.4,30.5,8.9,3.3
pba,2016,8,4,d5,5,11.2,31.2,9.2,3.3
pba,2016,8,4,d10,10,11.1,31.2,9.3,3.3
hab4,2016,8,5,a0,0,12.3,30.9,7.4,3
hab4,2016,8,5,b0,0,12.2,30.8,8.8,3
hab4,2016,8,5,b1,1,12.1,30.6,9,3
hab4,2016,8,5,c0,0,12,30.7,8.9,3
hab4,2016,8,5,c1,1,12,30.7,8.9,3
hab4,2016,8,5,c3,3,11.5,30.9,9,3
hab4,2016,8,5,d0,0,,,,3
hab4,2016,8,5,d1,1,,,,3
hab4,2016,8,5,d5,5,,,,3
hab4,2016,8,5,d10,10,,,,3
ssp,2016,9,17,a0,0,11.8,29.9,8.1,5.5
ssp,2016,9,17,b0,0,12.1,30.1,8.1,5.5
ssp,2016,9,17,b1,1,11.7,30.1,8.2,5.5
ssp,2016,9,17,c0,0,12.3,29.9,8.2,5.5
ssp,2016,9,17,c1,1,11.7,30.2,8.2,5.5
ssp,2016,9,17,c3,3,11.7,30.2,8.3,5.5
ssp,2016,9,17,d0,0,12,29.9,8.2,5.5
ssp,2016,9,17,d1,1,11.9,30.1,8.2,5.5
ssp,2016,9,17,d5,5,11.9,30.2,8.2,5.5
ssp,2016,9,17,d10,10,11.9,30.1,8.2,5.5
wfb,2016,9,17,a0,0,12,27.5,6.9,5.5
wfb,2016,9,17,b0,0,11.8,29.3,7.6,5.5
wfb,2016,9,17,b1,1,11.8,30,7.7,5.5
wfb,2016,9,17,c0,0,12,27.8,7.9,5.5
wfb,2016,9,17,c1,1,11.8,30,7.9,5.5
wfb,2016,9,17,c3,3,11.7,30.4,8,5.5
wfb,2016,9,17,d0,0,11.8,29.5,8,5.5
wfb,2016,9,17,d1,1,11.7,30.2,8,5.5
wfb,2016,9,17,d5,4.5,11.6,30.5,8.2,5.5
pba,2016,9,18,a0,0,12.1,28.6,7.8,6
pba,2016,9,18,b0,0,12.1,28.1,7.9,6
pba,2016,9,18,b1,1,12,29.3,7.9,6
pba,2016,9,18,c0,0,12.1,28.5,7.9,6
pba,2016,9,18,c1,1,12,28.9,7.9,6
pba,2016,9,18,c3,2.2,11.9,29.2,8,6
pba,2016,9,18,d0,0,12,28.7,7.9,6
pba,2016,9,18,d1,1,12,28.9,7.9,6
pba,2016,9,18,d5,5,11.7,30,8,6
pba,2016,9,18,d10,10,10.4,30.4,8,6
ppo,2016,9,18,a0,0,12.4,27.2,6.8,2
ppo,2016,9,18,b0,0,12.4,27.1,7.5,2
ppo,2016,9,18,b1,1,12.3,28.1,7.6,2
ppo,2016,9,18,c0,0,12.4,26.2,7.6,2
ppo,2016,9,18,c1,1,12.4,27,7.7,2
ppo,2016,9,18,c3,3,12,29.3,7.8,2
ppo,2016,9,18,d0,0,12.5,23.4,7.9,2
ppo,2016,9,18,d1,1,12.4,25.7,7.9,2
ppo,2016,9,18,d5,5,11.7,29.8,7.9,2
ppo,2016,9,18,d10,10,11.3,30.4,7.9,2
chp,2016,9,19,a0,0,11.4,30.6,6.4,7
chp,2016,9,19,b0,0,11.3,30.7,7.1,7
chp,2016,9,19,b1,1,11.3,30.7,7.5,7
chp,2016,9,19,c0,0,11.3,30.7,7.6,7
chp,2016,9,19,c1,1,11.3,30.3,7.7,7
chp,2016,9,19,c3,1.5,11.3,30.8,7.8,7
chp,2016,9,19,d0,0,11.7,30.7,7.8,7
chp,2016,9,19,d1,1,11.5,30.7,7.8,7
chp,2016,9,19,d5,5,11,31,7.9,7
chp,2016,9,19,d10,7,11,30.7,7.9,7
hdo,2016,9,19,a0,0,12,27.7,7.9,3
hdo,2016,9,19,b0,0,12,27.3,8,3
hdo,2016,9,19,b1,1,11.9,28.2,8,3
hdo,2016,9,19,c0,0,11.9,27.6,8,3
hdo,2016,9,19,c1,1,11.9,28.2,8,3
hdo,2016,9,19,c3,3,11.8,28.1,8,3
hdo,2016,9,19,d0,0,11.9,28.2,8,3
hdo,2016,9,19,d1,1,11.9,28.3,8.1,3
hdo,2016,9,19,d5,5,11.8,29,8.1,3
hdo,2016,9,19,d10,9,10.8,29,8.1,3
hdo,2016,11,15,a0,0,9.2,23,7.7,night sampling
hdo,2016,11,15,b0,0,9.1,22.5,7.7,night sampling
hdo,2016,11,15,b1,1,10.1,26.5,7.6,night sampling
hdo,2016,11,15,c0,0,9.3,23,7.6,night sampling
hdo,2016,11,15,c1,1,9.1,27.4,7.6,night sampling
hdo,2016,11,15,c3,3,10.3,29,7.6,night sampling
hdo,2016,11,15,d0,0,9,24.6,7.7,night sampling
hdo,2016,11,15,d1,1,9,24.7,7.7,night sampling
hdo,2016,11,15,d5,5,10.3,29.3,7.6,night sampling
hdo,2016,11,15,d10,5,10.3,29.3,7.6,night sampling
ppo,2016,11,15,a0,0,9.1,24.9,7.7,night sampling
ppo,2016,11,15,b0,0,9.2,25,7.8,night sampling
ppo,2016,11,15,b1,1,10,27.8,7.9,night sampling
ppo,2016,11,15,c0,0,9.2,24,7.8,night sampling
ppo,2016,11,15,c1,1,9.6,26.2,7.8,night sampling
ppo,2016,11,15,c3,3,10,28.2,7.7,night sampling
ppo,2016,11,15,d0,0,9,25,7.8,night sampling
ppo,2016,11,15,d1,1,9.3,25.4,7.7,night sampling
ppo,2016,11,15,d5,5,10.2,28.8,7.7,night sampling
ppo,2016,11,15,d10,10,10.4,29.4,7.7,night sampling
chp,2016,11,16,a0,0,10.4,30.6,7.7,night sampling
chp,2016,11,16,b0,0,10.6,30.6,7.7,night sampling
chp,2016,11,16,b1,1,10.6,30.6,7.7,night sampling
