site,year,month,day,location,depth,temp,salinity,ph,secchi
chp,2016,11,16,c0,0,10.6,30.6,7.7,night sampling
chp,2016,11,16,c1,1,10.6,30.6,7.7,night sampling
chp,2016,11,16,c3,1.5,10.6,30.5,7.7,night sampling
chp,2016,11,16,d0,0,10.5,30.6,7.7,night sampling
chp,2016,11,16,d1,1,10.6,30.6,7.7,night sampling
chp,2016,11,16,d5,3.5,10.7,30.8,7.7,night sampling
chp,2016,11,16,d10,3.5,10.7,30.8,7.7,night sampling
pba,2016,11,17,a0,0,9.5,26.4,7.9,night sampling
pba,2016,11,17,b0,0,9.4,26.9,7.8,night sampling
pba,2016,11,17,b1,1,9.5,27.5,7.8,night sampling
pba,2016,11,17,c0,0,9.8,27,7.7,night sampling
pba,2016,11,17,c1,1,9.7,27.7,7.7,night sampling
pba,2016,11,17,c3,2,9.9,28,7.7,night sampling
pba,2016,11,17,d0,0,9.2,26.5,7.5,night sampling
pba,2016,11,17,d1,1,9.1,26.8,7.7,night sampling
pba,2016,11,17,d5,5,9.9,28.1,7.6,night sampling
pba,2016,11,17,d10,10,10.1,28.5,7.6,night sampling
ssp,2016,11,18,a0,0,10.1,30.5,7.7,0
ssp,2016,11,18,b0,0,10.4,30.6,7.7,0
ssp,2016,11,18,b1,1,10.3,30.7,7.7,0
ssp,2016,11,18,c0,0,10.4,30.6,7.7,0
ssp,2016,11,18,c1,1,10.4,30.7,7.7,0
ssp,2016,11,18,c3,3,10.5,30.7,7.7,0
ssp,2016,11,18,d0,0,10.4,30.6,7.7,0
ssp,2016,11,18,d1,1,10.5,30.7,7.7,0
ssp,2016,11,18,d5,5,10.5,30.7,7.7,0
ssp,2016,11,18,d10,10,10.5,30.7,7.7,0
wfb,2016,11,18,a0,0,10.4,30.6,7.8,0
wfb,2016,11,18,b0,0,10.3,30.6,7.8,0
wfb,2016,11,18,b1,1,10.4,30.7,7.8,0
wfb,2016,11,18,c0,0,10.3,30.6,7.8,0
wfb,2016,11,18,c1,1,10.4,30.7,7.8,0
wfb,2016,11,18,c3,3,10.4,30.7,7.8,0
wfb,2016,11,18,d0,0,10.4,30.4,7.8,0
wfb,2016,11,18,d1,1,10.4,30.5,7.8,0
wfb,2016,11,18,d5,5,10.5,30.7,7.8,0
wfb,2016,11,18,d10,10,10.5,30.7,7.8,0
ssp,2017,3,30,a0,0,7.5,32.3,8.3,0
ssp,2017,3,30,b0,0,7.5,32.3,8.3,0
ssp,2017,3,30,b1,1,7.5,32.3,8.3,0
ssp,2017,3,30,c0,0,7.5,32.3,8.4,0
ssp,2017,3,30,c1,1,7.5,32.3,8.4,0
ssp,2017,3,30,c3,3,7.5,32.3,8.4,0
ssp,2017,3,30,d0,0,7.5,32.3,8.3,0
ssp,2017,3,30,d1,1,7.5,32.3,8.3,0
ssp,2017,3,30,d5,5,7.5,32.3,8.4,0
ssp,2017,3,30,d10,10,7.5,32.3,8.4,0
wfb,2017,3,30,a0,0,7.6,32.2,7.3,0
wfb,2017,3,30,b0,0,7.6,32.2,7.3,0
wfb,2017,3,30,b1,1,7.6,32.2,7.5,0
wfb,2017,3,30,c0,0,7.6,32.2,7.9,0
wfb,2017,3,30,c1,1,7.6,32.2,7.9,0
wfb,2017,3,30,c3,2,7.6,32.2,8,0
wfb,2017,3,30,d0,0,7.5,31.2,8.1,0
wfb,2017,3,30,d1,1,7.5,32.2,8.2,0
wfb,2017,3,30,d5,5,7.5,32.3,8.2,0
wfb,2017,3,30,d10,5,7.5,32.3,8.2,0
hdo,2017,3,31,a0,0,7.1,24.3,7.8,0
hdo,2017,3,31,b0,0,7.1,26,7.8,0
hdo,2017,3,31,b1,1,7.2,28,7.8,0
hdo,2017,3,31,c0,0,7.1,27.6,7.8,0
hdo,2017,3,31,c1,1,7.2,28.7,7.8,0
hdo,2017,3,31,c3,3,7.3,29.4,7.8,0
hdo,2017,3,31,d0,0,7.3,29.3,7.9,0
hdo,2017,3,31,d1,1,7.3,29.3,7.9,0
hdo,2017,3,31,d5,5,7.3,29.3,7.9,0
hdo,2017,3,31,d10,8,7.3,29.3,7.9,0
ppo,2017,3,31,a0,0,7.3,29.1,7.8,6.5
ppo,2017,3,31,b0,0,7.3,28.9,7.7,6.5
ppo,2017,3,31,b1,1,7.3,29.2,7.7,6.5
ppo,2017,3,31,c0,0,7.4,29.3,6.3,6.5
ppo,2017,3,31,c1,1,7.3,29.3,6.9,6.5
ppo,2017,3,31,c3,3,7.3,29.3,7.2,6.5
ppo,2017,3,31,d0,0,7.3,28.2,7.3,6.5
ppo,2017,3,31,d1,1,7.3,29.3,7.4,6.5
ppo,2017,3,31,d5,5,7.3,29.4,7.6,6.5
ppo,2017,3,31,d10,10,7.3,29.6,7.7,6.5
chp,2017,4,1,a0,0,7.8,31.2,7.9,>4
chp,2017,4,1,b0,0,7.8,31.1,7.9,>4
chp,2017,4,1,b1,1,7.8,31.1,7.9,>4
chp,2017,4,1,c0,0,7.8,31.1,7.9,>4
chp,2017,4,1,c1,1,7.8,31.1,7.9,>4
chp,2017,4,1,c3,2,,,,>4
chp,2017,4,1,d0,0,7.8,31.1,7.7,>4
chp,2017,4,1,d1,1,7.8,31.1,7.8,>4
chp,2017,4,1,d5,3,7.8,31.2,7.8,>4
chp,2017,4,1,d10,4,7.8,31.2,7.9,>4
pba,2017,4,1,a0,0,7.4,30,7.9,>2
pba,2017,4,1,b0,0,7.4,29.9,7.9,>2
pba,2017,4,1,b1,1,7.4,30.1,7.9,>2
pba,2017,4,1,c0,0,7.4,30,7.9,>2
pba,2017,4,1,c1,1,7.3,30,7.9,>2
pba,2017,4,1,c3,2,7.3,30.2,7.9,>2
pba,2017,4,1,d0,0,7.4,30,7.9,>2
pba,2017,4,1,d1,1,7.3,30.2,7.9,>2
pba,2017,4,1,d5,2,7.3,30.4,7.9,>2
pba,2017,4,1,d10,2,7.3,30.4,7.9,>2
pba,2017,5,24,a0,0,10.7,23.2,8,
pba,2017,5,24,b0,0,10.9,26.5,8,
pba,2017,5,24,b1,1,10.9,26.5,8,
pba,2017,5,24,c0,0,10.8,27.5,8,
pba,2017,5,24,c1,1,10.9,27.9,8,
pba,2017,5,24,c3,2,10.9,28.4,8,
pba,2017,5,24,d0,0,,,,
pba,2017,5,24,d1,1,,,,
pba,2017,5,24,d5,5,,,,
pba,2017,5,24,d10,10,,,,
ppo,2017,5,24,a0,0,10.3,27,6.4,
ppo,2017,5,24,b0,0,10.5,28.4,7.6,
ppo,2017,5,24,b1,1,10.5,29,7.7,
ppo,2017,5,24,c0,0,10.5,28.8,7.8,
ppo,2017,5,24,c1,1,10.5,29,7.9,
ppo,2017,5,24,c3,4.5,10.4,29.1,7.9,
ppo,2017,5,24,d0,0,,,,
ppo,2017,5,24,d1,1,,,,
ppo,2017,5,24,d5,5,,,,
ppo,2017,5,24,d10,10,,,,
chp,2017,5,25,a0,0,9.4,30.5,6.2,5.5
chp,2017,5,25,b0,0,9.4,30.4,7,5.5
chp,2017,5,25,b1,1,9.4,30.2,7.2,5.5
chp,2017,5,25,c0,0,9.3,30.4,7.5,5.5
chp,2017,5,25,c1,1,9.3,30.4,7.6,5.5
chp,2017,5,25,c3,2.8,9.4,30.3,7.6,5.5
chp,2017,5,25,d0,0,9.3,30.4,7.7,5.5
chp,2017,5,25,d1,1,9.3,30.4,7.8,5.5
chp,2017,5,25,d5,5,9.3,30.4,7.8,5.5
chp,2017,5,25,d10,6.3,9.3,30.4,7.8,5.5
hdo,2017,5,25,a0,0,10.5,29.3,7.7,4
hdo,2017,5,25,b0,0,10.5,29.3,7.9,4
hdo,2017,5,25,b1,1,10.5,29.4,7.9,4
hdo,2017,5,25,c0,0,10.6,28.5,7.9,4
hdo,2017,5,25,c1,1,10.5,29.3,7.9,4
hdo,2017,5,25,c3,3.5,10.1,29.6,8,4
hdo,2017,5,25,d0,0,10.5,29.2,8,4
hdo,2017,5,25,d1,1,10.4,29.5,8,4
hdo,2017,5,25,d5,5,10.1,29.6,8,4
hdo,2017,5,25,d10,10,9.9,29.7,8,4
ssp,2017,5,26,a0,0,9.4,31.4,7.7,10
ssp,2017,5,26,b0,0,9.3,31.5,7.8,10
ssp,2017,5,26,b1,1,9.2,31.4,7.8,10
ssp,2017,5,26,c0,0,9,31.7,7.8,10
ssp,2017,5,26,c1,1,9,31.7,7.8,10
ssp,2017,5,26,c3,2.5,9,31.7,7.9,10
ssp,2017,5,26,d0,0,9.2,31.4,7.8,10
ssp,2017,5,26,d1,1,9.1,31.5,7.9,10
ssp,2017,5,26,d5,5,9,31.6,7.9,10
ssp,2017,5,26,d10,10,8.1,31.7,7.9,10
wfb,2017,5,26,a0,0,,,,>6.3
wfb,2017,5,26,b0,0,9.5,30.2,7.5,>6.4
wfb,2017,5,26,b1,1,9.4,31.3,7.6,>6.5
wfb,2017,5,26,c0,0,9.7,31,6.6,>6.6
wfb,2017,5,26,c1,1,9.5,31.3,7,>6.7
wfb,2017,5,26,c3,2.4,9.3,31.3,7.5,>6.8
wfb,2017,5,26,d0,0,8.9,31.7,7.6,>6.9
wfb,2017,5,26,d1,1,8.9,31.7,7.7,>6.10
wfb,2017,5,26,d5,5,8.9,31.7,7.7,>6.11
wfb,2017,5,26,d10,6.3,8.9,31.7,7.8,>6.12
pba,2017,6,11,a0,0,13.3,23.3,8.1,5.3
pba,2017,6,11,b0,0,13.2,23.9,8.1,5.3
pba,2017,6,11,b1,1,12.6,26.2,8.1,5.3
pba,2017,6,11,c0,0,13.3,23.6,8.2,5.3
pba,2017,6,11,c1,1,12.4,26.2,8.1,5.3
pba,2017,6,11,c3,3,12.3,26.9,8.1,5.3
pba,2017,6,11,d0,0,13.4,21.7,8.1,5.3
pba,2017,6,11,d1,1,13,25.4,8.1,5.3
pba,2017,6,11,d5,5,11.8,27.6,8.1,5.3
pba,2017,6,11,d10,10,10.7,29.2,8.1,5.3
ppo,2017,6,11,a0,0,12,26.9,8.1,6.5
ppo,2017,6,11,b0,0,12.2,26.1,8,6.5
ppo,2017,6,11,b1,1,12.1,26.5,8,6.5
ppo,2017,6,11,c0,0,12,26.5,7.7,6.5
ppo,2017,6,11,c1,1,12,26.7,7.9,6.5
ppo,2017,6,11,c3,3,11.8,27.1,7.9,6.5
ppo,2017,6,11,d0,0,12,25.8,6.5,6.5
ppo,2017,6,11,d1,1,12,26.9,6.9,6.5
ppo,2017,6,11,d5,5,10.8,28.9,7.3,6.5
ppo,2017,6,11,d10,10,9.1,30.7,7.4,6.5
chp,2017,6,12,a0,0,11.2,29.5,6.3,6.5
chp,2017,6,12,b0,0,10.9,29.5,7.1,6.5
chp,2017,6,12,b1,1,10.7,29.5,7.9,6.5
chp,2017,6,12,c0,0,10.7,29.5,7.6,6.5
chp,2017,6,12,c1,1,10.7,29.5,7.7,6.5
chp,2017,6,12,c3,2,10.6,29.5,7.8,6.5
chp,2017,6,12,d0,0,10.5,29.4,7.8,6.5
chp,2017,6,12,d1,1,10.5,29.4,7.8,6.5
chp,2017,6,12,d5,5,9.8,30.5,7.8,6.5
chp,2017,6,12,d10,6.5,9.7,30.7,7.9,6.5
hdo,2017,6,12,a0,0,14.2,25.9,7.8,5
hdo,2017,6,12,b0,0,14.4,25.6,8,5
hdo,2017,6,12,b1,1,12.5,26.7,8,5
hdo,2017,6,12,c0,0,13.1,26.1,8,5
hdo,2017,6,12,c1,1,12.1,26.8,8.1,5
hdo,2017,6,12,c3,3,11.4,28.1,8.1,5
hdo,2017,6,12,d0,0,12.6,26.4,8.1,5
hdo,2017,6,12,d1,1,12.2,26.8,8.1,5
hdo,2017,6,12,d5,5,11,28.7,8.1,5
ssp,2017,6,13,a0,0,11.4,28.7,7.9,3.3
ssp,2017,6,13,b0,0,10.9,29.4,7.9,3.3
ssp,2017,6,13,b1,1,10.8,29.3,8,3.3
ssp,2017,6,13,c0,0,11.8,27.2,8,3.3
ssp,2017,6,13,c1,1,11.5,27.2,8.1,3.3
ssp,2017,6,13,c3,3,11.2,28.4,8.1,3.3
ssp,2017,6,13,d0,0,11.8,25.8,8.2,3.3
ssp,2017,6,13,d1,1,11.4,27.6,8.2,3.3
ssp,2017,6,13,d5,5,11,28.4,8.2,3.3
ssp,2017,6,13,d10,8,10,30.2,8.1,3.3
wfb,2017,6,13,a0,0,11.3,29,6.3,5.5
wfb,2017,6,13,b0,0,11.1,29.4,6.7,5.5
wfb,2017,6,13,b1,1,11.1,29.2,7.1,5.5
wfb,2017,6,13,c0,0,11.2,20,7.3,5.5
wfb,2017,6,13,c1,1,11,29.2,7.7,5.5
wfb,2017,6,13,c3,2,11,29.3,7.7,5.5
wfb,2017,6,13,d0,0,10.9,29.3,7.8,5.5
wfb,2017,6,13,d1,1,10.9,29.2,7.8,5.5
wfb,2017,6,13,d5,5,10.1,30.2,7.9,5.5
wfb,2017,6,13,d10,6,9.9,30.3,7.9,5.5
ssp,2017,7,8,a0,0,11.9,29.7,7.8,4.5
ssp,2017,7,8,b0,0,11.8,29.7,7.9,4.5
ssp,2017,7,8,b1,1,11.8,29.8,8,4.5
ssp,2017,7,8,c0,0,11.6,29.6,7.9,4.5
ssp,2017,7,8,c1,1,11.4,29.6,8,4.5
ssp,2017,7,8,c3,1.5,11.3,29.6,8,4.5
ssp,2017,7,8,d0,0,11.5,29.9,8,4.5
ssp,2017,7,8,d1,1,11.5,30,8,4.5
ssp,2017,7,8,d5,5,11.5,30,8.1,4.5
ssp,2017,7,8,d10,10,11.4,30.1,8.1,4.5
wfb,2017,7,8,a0,0,12,29.6,6.8,4.4
wfb,2017,7,8,b0,0,11.9,29.6,6.6,4.4
wfb,2017,7,8,b1,1,11.7,29.8,7.1,4.4
wfb,2017,7,8,c0,0,11.5,29.8,7.3,4.4
wfb,2017,7,8,c1,1,11.4,29.9,7.5,4.4
wfb,2017,7,8,c3,2,11.3,29.5,7.6,4.4
wfb,2017,7,8,d0,0,11.7,30,7.6,4.4
wfb,2017,7,8,d1,1,11.5,30,7.7,4.4
wfb,2017,7,8,d5,5,10.5,30.7,7.8,4.4
wfb,2017,7,8,d10,6,10.5,30.7,7.9,4.4
pba,2017,7,9,a0,0,14,27,8.2,3
pba,2017,7,9,b0,0,13.9,27.1,8.3,3
pba,2017,7,9,b1,1,13.9,27.2,8.3,3
pba,2017,7,9,c0,0,14,26.8,8.1,3
pba,2017,7,9,c1,0,13.9,27.2,8.2,3
pba,2017,7,9,c3,1,12.7,28.8,8.2,3
pba,2017,7,9,d0,3,13.9,27.1,8.1,3
pba,2017,7,9,d1,1,13.9,27.3,8.2,3
pba,2017,7,9,d5,5,10.9,30.2,8.2,3
pba,2017,7,9,d10,7,10.7,30.3,8.1,3
ppo,2017,7,9,a0,0,14.1,26.3,8.1,5
ppo,2017,7,9,b0,0,14.1,26.1,8.1,5
ppo,2017,7,9,b1,1,13.7,27.2,8.1,5
ppo,2017,7,9,c0,0,14.2,26.2,7.8,5
ppo,2017,7,9,c1,1,13.6,27.6,7.9,5
ppo,2017,7,9,c3,3,12,29.5,7.9,5
ppo,2017,7,9,d0,0,14.3,26.1,5.9,5
ppo,2017,7,9,d1,1,13.8,27.1,6.4,5
ppo,2017,7,9,d5,5,11,30.1,6.8,5
ppo,2017,7,9,d10,10,10.1,30.7,6.9,5
chp,2017,7,10,a0,0,11.9,30.2,6.5,4
chp,2017,7,10,b0,0,11.6,30.2,7.3,4
chp,2017,7,10,b1,1,11.6,30.1,7.5,4
chp,2017,7,10,c0,0,11.6,30,7.6,4
chp,2017,7,10,c1,1,11.5,30.2,7.7,4
chp,2017,7,10,c3,1.2,11.5,30.2,7.7,4
chp,2017,7,10,d0,0,12.1,30,7.7,4
chp,2017,7,10,d1,1,11.8,30.1,7.8,4
chp,2017,7,10,d5,5,10.7,30.1,7.9,4
hdo,2017,7,10,a0,0,12.7,28.3,7.9,6.5
hdo,2017,7,10,b0,0,13.1,27.4,8.2,6.5
hdo,2017,7,10,b1,1,12.8,28.5,8.2,6.5
hdo,2017,7,10,c0,0,13,27.1,8.2,6.5
hdo,2017,7,10,c1,1,12.5,28.5,8.2,6.5
hdo,2017,7,10,c3,3,11.6,29.3,8.2,6.5
hdo,2017,7,10,d0,0,12.9,28.3,8.2,6.5
hdo,2017,7,10,d1,1,12.7,28.4,8.2,6.5
hdo,2017,7,10,d5,5,11.5,29.3,8.3,6.5
hdo,2017,7,10,d10,7.5,11.1,29.5,8.3,6.5
hab4,2017,7,20,a0,0,14.8,26,5.8,6.5
hab4,2017,7,20,b0,0,14.8,26.7,6.7,6.5
hab4,2017,7,20,b1,1,14.8,26.8,7.2,6.5
hab4,2017,7,20,c0,0,15,26.8,7.6,6.5
hab4,2017,7,20,c1,1,14.7,27.4,7.7,6.5
hab4,2017,7,20,c3,4.1,13.9,28.2,7.8,6.5
hab4,2017,7,20,d0,0,16,26.7,8,6.5
hab4,2017,7,20,d1,1,14.3,27.5,8,6.5
hab4,2017,7,20,d5,5,13.7,28.6,8.1,6.5
hab4,2017,7,20,d10,10,11.6,30.2,8.1,6.5
hab2,2017,7,21,a0,0,13.6,29.5,6.4,5.5
hab2,2017,7,21,b0,0,13.7,29.9,6.9,5.5
hab2,2017,7,21,b1,1,13.5,30.2,7.1,5.5
hab2,2017,7,21,c0,0,13.4,30.3,7.7,5.5
hab2,2017,7,21,c1,1,13.2,30.3,7.7,5.5
hab2,2017,7,21,c3,2,12.9,30.5,7.8,5.5
hab2,2017,7,21,d0,0,12.8,30.3,7.8,5.5
hab2,2017,7,21,d1,1,12.8,30.3,7.9,5.5
hab2,2017,7,21,d5,5,12.3,30.7,7.9,5.5
hab2,2017,7,21,d10,10,11.8,31,8,5.5
fei3,2017,7,22,a0,0,15,17.8,6.3,5.5
fei3,2017,7,22,b0,0,15.2,24.5,6.7,5.5
fei3,2017,7,22,b1,1,15.2,25,7.3,5.5
fei3,2017,7,22,c0,0,15.2,24.4,7.5,5.5
fei3,2017,7,22,c1,1,15,25.3,7.7,5.5
fei3,2017,7,22,c3,2,14.7,26,7.8,5.5
fei3,2017,7,22,d0,0,15.1,24.7,7.9,5.5
fei3,2017,7,22,d1,1,15.1,24.8,8,5.5
fei3,2017,7,22,d5,5,13.1,28.5,8,5.5
fei3,2017,7,22,d10,10,10.2,30.2,7.9,5.5
fei4,2017,7,22,a0,0,14.9,25,7.9,6
fei4,2017,7,22,b0,0,14.9,25,8,6
fei4,2017,7,22,b1,1,14.9,25.3,8.1,6
fei4,2017,7,22,c0,0,14.9,25.4,8.1,6
fei4,2017,7,22,c1,1,14.9,25.6,8.1,6
fei4,2017,7,22,c3,2,14.7,26.1,8.1,6
fei4,2017,7,22,d0,0,14.9,25.3,8.2,6
fei4,2017,7,22,d1,1,14.9,25.5,8.2,6
fei4,2017,7,22,d5,5,13.4,27.7,8.2,6
fei4,2017,7,22,d10,10,10.3,30.2,8.1,6
kis1,2017,7,24,a0,0,14.5,30,6,5.5
kis1,2017,7,24,b0,0,14.7,30,6.2,5.5
kis1,2017,7,24,b1,1,14.5,30,6.4,5.5
kis1,2017,7,24,c0,0,14.5,30,6.8,5.5
kis1,2017,7,24,c1,1,14.5,30,6.8,5.5
kis1,2017,7,24,c3,2,14.5,30,6.9,5.5
kis1,2017,7,24,d0,0,14.5,30.1,7.2,5.5
kis1,2017,7,24,d1,1,14.5,30.1,7.2,5.5
kis1,2017,7,24,d5,5,14.5,30.1,7.2,5.5
kis1,2017,7,24,d10,10,14.3,30.2,7.3,5.5
kis2,2017,7,24,a0,0,15.1,30,7.3,5.5
kis2,2017,7,24,b0,0,15.1,30,7.4,5.5
kis2,2017,7,24,b1,1,15,30,7.4,5.5
kis2,2017,7,24,c0,0,15,30,7.4,5.5
kis2,2017,7,24,c1,1,15,30,7.4,5.5
kis2,2017,7,24,c3,2,14.7,30.1,7.4,5.5
kis2,2017,7,24,d0,0,15,30,7.4,5.5
kis2,2017,7,24,d1,1,14.9,30,7.4,5.5
kis2,2017,7,24,d5,5,14.5,30.2,7.5,5.5
kis2,2017,7,24,d10,10,14.3,30.2,7.5,5.5
ris1,2017,7,25,a0,0,15.2,21.7,7.9,5.5
ris1,2017,7,25,b0,0,15.2,21.8,8.1,5.5
ris1,2017,7,25,b1,1,14.8,21.9,8.1,5.5
ris1,2017,7,25,c0,0,14.8,21.9,8,5.5
ris1,2017,7,25,c1,1,14.7,22,8.1,5.5
ris1,2017,7,25,c3,2,12,27.7,8.1,5.5
ris1,2017,7,25,d0,0,14.7,22,8.1,5.5
ris1,2017,7,25,d1,1,14.5,22.1,8.1,5.5
ris1,2017,7,25,d5,5,11.5,28.7,8,5.5
ris1,2017,7,25,d10,10,9.6,30.2,8,5.5
ris3,2017,7,25,a0,0,13.7,22.3,7.3,4.5
ris3,2017,7,25,b0,0,14.1,23.2,7.4,4.5
ris3,2017,7,25,b1,1,13.7,27.1,7.4,4.5
ris3,2017,7,25,c0,0,13.9,24.5,7.5,4.5
ris3,2017,7,25,c1,1,13.7,27.5,7.7,4.5
ris3,2017,7,25,c3,2,12.4,29,7.8,4.5
ris3,2017,7,25,d0,0,14.6,23.3,7.9,4.5
ris3,2017,7,25,d1,1,13.9,27,7.9,4.5
ris3,2017,7,25,d5,5,11.3,29.7,7.9,4.5
ris3,2017,7,25,d10,10,10.1,30.2,7.8,4.5
gog1,2017,7,26,a0,0,15.4,31.6,7.9,3.5
gog1,2017,7,26,b0,0,15.2,31.6,8,3.5
gog1,2017,7,26,b1,1,15.2,31.3,8,3.5
gog1,2017,7,26,c0,0,15.3,31.6,8,3.5
gog1,2017,7,26,c1,1,15.2,31.6,8,3.5
gog1,2017,7,26,c3,1.5,15.2,31.5,8,3.5
gog1,2017,7,26,d0,0,15.3,31.6,8,3.5
gog1,2017,7,26,d1,1,15.3,31.6,8,3.5
gog1,2017,7,26,d5,3.5,15.2,31.5,8,3.5
gog4,2017,7,26,a0,0,15.6,31.5,6.2,5
gog4,2017,7,26,b0,0,15.5,31.6,7.1,5
gog4,2017,7,26,b1,1,15.3,31.6,7.2,5
gog4,2017,7,26,c0,0,15.6,31.6,7.3,5
gog4,2017,7,26,c1,1,15.2,31.6,7.4,5
gog4,2017,7,26,c3,1.5,14.6,31.7,7.5,5
gog4,2017,7,26,d0,0,15.2,31.6,7.6,5
gog4,2017,7,26,d1,1,15.1,31.6,7.7,5
gog4,2017,7,26,d5,5,13.7,31.8,7.8,5
gog4,2017,7,26,d10,6,13.5,31.8,7.8,5
koe1,2017,7,27,b0,0,15.7,16.3,7.4,4.5
koe1,2017,7,27,b1,1,14,19.3,7.5,4.5
koe1,2017,7,27,c0,0,15.7,16.3,7.7,4.5
koe1,2017,7,27,c1,1,13.5,27.1,7.6,4.5
koe1,2017,7,27,c3,2,13.2,28.1,7.6,4.5
koe1,2017,7,27,d0,0,15.6,17,7.8,4.5
koe1,2017,7,27,d1,1,13.9,24,7.7,4.5
koe1,2017,7,27,d5,5,12.6,29.2,7.8,4.5
koe3,2017,7,27,b0,0,15.2,18.5,5.7,4.5
koe3,2017,7,27,b1,1,15.1,19.3,5.9,4.5
koe3,2017,7,27,c0,0,15.1,18.9,6.3,4.5
koe3,2017,7,27,c1,1,15.1,20.3,6.4,4.5
koe3,2017,7,27,c3,3,14.8,21.4,6.8,4.5
koe3,2017,7,27,d0,0,15.2,6.6,7.2,4.5
koe3,2017,7,27,d1,1,16.2,18.9,7.2,4.5
koe3,2017,7,27,d5,5,12.4,29.5,7.2,4.5
koe3,2017,7,27,d10,10,10.9,30.3,7.8,4.5
fan1,2017,7,28,a0,0,15.7,30.7,8,6
fan1,2017,7,28,b0,0,15.7,30.7,8,6
fan1,2017,7,28,b1,1,15.7,30.6,8,6
fan1,2017,7,28,c0,0,16,30.8,8,6
fan1,2017,7,28,c1,1,15.7,30.7,8,6
fan1,2017,7,28,c3,1.3,15.7,30.7,8,6
fan1,2017,7,28,d0,0,15.3,30.6,8,6
fan1,2017,7,28,d1,1,15.2,30.6,8,6
fan1,2017,7,28,d5,5,13.9,30.9,8,6
fan1,2017,7,28,d10,6.5,12.5,31.3,8,6
fan3,2017,7,28,a0,0,17.1,30.9,8,8
fan3,2017,7,28,b0,0,16.6,30.9,8.1,8
fan3,2017,7,28,b1,1,15.5,30.9,8.1,8
fan3,2017,7,28,c0,0,16.6,30.7,8,8
fan3,2017,7,28,c1,1,15.6,30.7,8,8
fan3,2017,7,28,c3,2.3,15.1,29.9,8.1,8
fan3,2017,7,28,d0,0,15,30.9,8.1,8
fan3,2017,7,28,d1,1,14.8,30.9,8.1,8
fan3,2017,7,28,d5,4,14.2,31,8.1,8
hdo,2017,8,23,a0,0,13.8,29.5,8,0
hdo,2017,8,23,b0,0,13.7,29.1,7.9,0
hdo,2017,8,23,b1,1,13.7,30.4,8,0
hdo,2017,8,23,c0,0,13.8,27.3,8,0
hdo,2017,8,23,c1,1,13.6,30.2,8,0
hdo,2017,8,23,c3,2.5,13.2,31.6,8,0
hdo,2017,8,23,d0,0,13.3,30.5,7.9,0
hdo,2017,8,23,d1,1,13.5,30.9,8,0
hdo,2017,8,23,d5,5,12.4,32.3,8,0
hdo,2017,8,23,d10,8,12,32.5,8,0
ppo,2017,8,23,a0,0,13.4,28.5,6.1,whoops
ppo,2017,8,23,b0,0,13.5,29.3,6.7,0
ppo,2017,8,23,b1,1,13.5,30,7,0
ppo,2017,8,23,c0,0,13.5,29.4,7.5,0
ppo,2017,8,23,c1,1,13.5,29.5,7.6,0
ppo,2017,8,23,c3,3,13.5,30.6,7.7,0
ppo,2017,8,23,d0,0,13.3,29.3,7.8,0
ppo,2017,8,23,d1,1,13.4,29.5,7.8,0
ppo,2017,8,23,d5,5,13.2,31.6,7.9,0
ppo,2017,8,23,d10,10,11.8,32.7,7.9,0
chp,2017,8,24,a0,0,12.7,31.4,7.4,0
chp,2017,8,24,b0,0,12.7,30.1,7.5,0
chp,2017,8,24,b1,1,12.7,31.4,7.6,0
chp,2017,8,24,c0,0,12.7,31.4,7.6,0
chp,2017,8,24,c1,1,12.7,31.4,7.7,0
chp,2017,8,24,c3,1.5,12.7,31.4,7.7,0
