id,replicate,species,oral.gape.position,eye.size,mouth.length,eye.position,pec.fin.position,pec.fin.AR,caudal.fin.AR,caudal.ped.throttling,fin.SA.ratio,fl_tl
Clinocottus,1,n,0.321472978,0.064461775,0.083172515,0.773850848,0.57001375,2.035472503,1.233957033,2.769755075,2.742901199,1
Clupea,1,n,0.681266393,0.059487149,0.11174982,0.681266393,0.202630437,3.686158651,2.711058457,3.04167354,0.506811819,1.083005919
Cololabis,1,n,0.671267123,0.032559736,0.044697343,0.698763699,0.603135324,2.414595161,1.79525066,4.198973584,0.911823093,1.04540209
Coryphaenoides,1,n,0.360496265,0.041552131,0.061569005,0.73502703,0.536333659,4.262900709,6.28E-10,1,0.006478945,1
Coryphopterus,1,n,0.524143008,0.070036757,0.105633624,0.802093285,0.600831818,2.294812565,0.968174674,1.937345805,0.968564925,1
Cyclothone,1,n,0.815051631,0.019930831,0.081160432,0.781581623,0.350233331,6.458646237,1.024413291,2.389965951,0.415630382,1.047747758
Cymatogaster,1,n,0.529764559,0.067129285,0.077951538,0.580185849,0.381300396,3.326626399,1.189488203,1.848571433,0.829499977,1.087548045
Cynoscion,1,n,0.479140464,0.037371439,0.095316215,0.713578164,0.418613,4.130053653,1.784533101,3.442581383,0.466694562,1.007521225
Cyprinus,1,n,0.513656734,0.078725425,0.088141656,0.641318669,0.308439886,2.047559084,1.832131738,2.338237028,0.579124045,1.08379633
Dasycottus,1,n,0.62207796,0.077967301,0.179620304,0.779104131,0.477801406,0.931146319,0.955351117,3.093794803,2.725961709,1
Delolepis,1,n,0.814577146,0.020601495,0.067301963,0.867529561,0.39021535,2.770606199,0.877557038,2.50008,0.576398736,1
Derepodichthys,1,n,0.437083666,0.023991841,0.041935084,0.723243627,0.414678953,5.280709239,6.28E-10,1,0.001097879,1
Diaphus,1,n,0.175918401,0.099496757,0.216261072,0.556976951,0.156657003,6.96442759,1.020602102,1.833474747,0.199052885,1.083255604
Dolichopteryx,1,n,0.466582237,0.055639702,0.215453646,1,0.738023047,3.2369703,0.936010947,1.885857247,5.829743992,1.059845093
Embassichthys,1,n,0.9,0.055683515,0.063503349,1,0.5,16.05184915,0.974478439,2.273683668,4.890526653,1
Embiotoca,1,n,0.600018823,0.074368232,0.074010162,0.629400658,0.40503151,2.582565911,1.433100251,2.121697691,0.75826917,1.094261034
Engraulis,1,n,0.441898256,0.046064634,0.237024586,0.656976744,0.180921053,3.934603427,2.533671731,3.043520661,0.46342033,1.075916336
Enophrys,1,n,0.377903771,0.055886772,0.09953523,0.843321193,0.416715603,2.10349966,1.03248901,2.827637931,2.118404069,1
Eopsetta,1,n,0.9,0.061081502,0.083954759,1,0.5,12.61841536,1.561255678,2.470240532,3.510135195,1
Erilepis,1,n,0.630199581,0.044374965,0.099972967,0.765631727,0.457339992,2.414690416,1.454893086,2.666609431,0.896341548,1.01607569
Eumicrotremus,1,n,0.666666667,0.124563918,0.078051619,0.730505319,0.316461817,0.823232429,1.219542589,1.603831443,4.722449328,1
Euthynnus,1,n,0.640555556,0.051730888,0.132264719,0.666666667,0.5678125,4.292532726,6.63856987,11.70266667,0.88690785,1.042394482
Gadus,1,n,0.580901784,0.037735931,0.088764253,0.814447329,0.501618877,3.641026914,1.541351877,3.130410921,0.692272473,1.001058803
Galeorhinus,1,n,0.293138963,0.015721448,0.033037715,0.666891329,0.23103274,3.982688539,1.920064781,4.24803323,0.795354374,1.162913539
Gasterosteus,1,n,0.612509479,0.064310731,0.062440313,0.679161007,0.547658956,1.277817478,1.324475978,3.59492881,1.883210701,1
Genyonemus,1,n,0.234234234,0.040225009,0.060902195,0.689204955,0.429198017,5.326073456,1.956610758,2.980642732,0.545783249,1.01036256
Gibbonsia,1,n,0.466347667,0.037393528,0.068717485,0.745262778,0.499616322,1.788227132,1.129287796,2.328281602,1.594476312,1
Gilbertidia,1,n,0.51479902,0.060496279,0.093367689,0.715702614,0.373610126,1.976471889,1.11101391,2.469259259,4.560936491,1
Glyptocephalus,1,n,0.9,0.056591232,0.04486765,1,0.5,14.40770252,1.100542142,2.065168573,4.363641569,1
Gobiesox,1,n,0.522914192,0.051422763,0.079506844,0.784385048,0.663808602,0.541160367,1.164859514,2.117000968,1.937138865,1
Hemilepidotus,1,n,0.409690866,0.071346909,0.141467305,0.77775135,0.521296117,1.645002088,1.150855181,2.685868802,2.140199052,1
Hemitripterus,1,n,0.663343537,0.067349817,0.205015558,0.780629252,0.548368581,1.444588268,1.254608587,2.878628052,2.231487966,1
Hexagrammos,1,n,0.412108349,0.044888215,0.070961858,0.850869708,0.516022098,1.526976341,1.320717403,2.330582831,1.500087205,1.003612531
Hexanchus,1,n,0.286770193,0.02319067,0.109715716,0.527690508,0.220590457,4.356580873,2.194263785,4.627857731,0.584317079,1.191146124
Hippoglossoides,1,n,0.9,0.064182981,0.100007101,1,0.5,11.94831733,1.202617592,2.16066922,3.40791385,1
Hippoglossus,1,n,0.9,0.041435743,0.083095031,1,0.5,19.97454853,1.970616585,3.152919394,2.48492536,1.025666913
Hydrolagus,1,n,0.117339308,0.064679231,0.041582962,0.761733473,0.090009282,2.911996435,0.365258421,2.638324887,2.883007255,1
Hyperprosopon,1,n,0.563539019,0.090162716,0.09479724,0.586854779,0.338340328,3.650528618,1.630812082,2.372301069,0.829877509,1.074036001
Hypomesus,1,n,0.617817053,0.044330023,0.075034316,0.66239949,0.211148649,3.480064319,1.69394597,2.654995932,0.582932436,1.057833681
Hypsagonus,1,n,0.34999125,0.075111318,0.069648677,0.735729821,0.398540418,3.400977708,1.160412273,2.452928752,2.069401886,1
Icelinus,1,n,0.360541418,0.093415366,0.129664409,0.795632829,0.50729019,1.835070689,1.101947317,2.893130508,2.000117501,1
Icelus,1,n,0.364683241,0.088419853,0.184391549,0.751401473,0.412520833,1.564356072,1.165984969,3.956555556,2.86687428,1
Icichthys,1,n,0.433962264,0.058575077,0.076372513,0.672955975,0.473013456,1.800397123,0.876205462,2.04832069,0.452863642,1.00751343
Icosteus,1,n,0.428571429,0.028233954,0.094799448,0.585714286,0.546351274,1.796359105,1.354344447,4.250824237,0.399309459,1.01197245
Inopsetta,1,n,0.9,0.045910381,0.063946805,1,0.5,11.62336084,1.381408652,2.857846476,3.009856934,1
Isopsetta,1,n,0.9,0.044171994,0.064588865,1,0.5,14.96761832,1.119318133,2.29256389,2.403312309,1
Jordania,1,n,0.345962026,0.07157576,0.073660542,0.760991931,0.441176471,2.449567941,1.110873443,3.515713026,1.889298375,1
Lamna,1,n,0.223246165,0.027148153,0.098702918,0.619171108,0.26258071,3.494970589,2.82820909,7.430130345,0.861686305,1.150167776
Lampanyctus,1,n,0.620978573,0.052272113,0.194388372,0.72331185,0.28207667,3.767510394,0.955040872,1.902608168,0.091350568,1.097634769
Lampris,1,n,0.603048832,0.092131075,0.110906161,0.664117068,0.56793192,5.496562556,4.931051905,5.800529894,1.029131049,1.045233807
Lepidogobius,1,n,0.446694839,0.055569515,0.099862997,0.761429423,0.685938717,2.450674307,0.61186272,1.725827393,0.748401878,1
Lepidopsetta,1,n,0.9,0.051924695,0.051808398,1,0.5,12.42744258,1.295127338,2.082398259,3.274073711,1
Leptocottus,1,n,0.494031581,0.054531296,0.129068358,0.803295072,0.548356616,1.534153741,0.992723281,2.594952919,2.84478589,1
Lestidium,1,n,0.695811332,0.042338841,0.082531614,0.623657701,0.525270546,6.271642487,1.720522307,3.784441086,0.958601832,1.035005271
Leuroglossus,1,n,0.705574802,0.060664211,0.080836498,0.730972957,0.251009796,3.723590325,1.147788875,2.129641149,0.147966856,1.03663947
Limanda,1,n,0.9,0.04965781,0.063825115,1,0.5,13.27675224,1.209813709,2.276938956,2.487420982,1
Liparis,1,n,0.436352282,0.040167485,0.061835591,0.785142736,0.465731955,1.254645529,0.833489119,1.779366067,4.326875069,1
Lumpenella,1,n,0.412903226,0.031226972,0.036747234,0.825832258,0.50753731,1.892176732,0.94757784,1.948277093,1.658124336,1
Lumpenus,1,n,0.29142781,0.036275626,0.044669003,0.695973646,0.56319221,2.178119913,0.990213165,2.628874361,2.151830741,1
Lycenchelys,1,n,0.502160789,0.02324592,0.034491667,0.746046647,0.444118202,1.3009095,6.28E-10,1,0.007724338,1
Lycodapus,1,n,0.653307191,0.031235601,0.069784901,0.726799507,0.360696541,4.896235728,6.28E-10,1,0.002146194,1
Lycodes,1,n,0.423594401,0.036505821,0.053657981,0.785252734,0.490926758,1.620039435,6.28E-10,1,0.019218246,1
Lycodopsis,1,n,0.391723676,0.044560052,0.08077753,0.769927781,0.322085076,1.786965384,6.28E-10,1,0.009315773,1
Lyconectes,1,n,0.942859796,0.009943606,0.049705335,0.914243267,0.414996063,2.25028496,0.895850759,1.709090909,0.475857349,1
Lyopsetta,1,n,0.9,0.056254242,0.078635598,1,0.5,11.37885142,1.081210338,2.686500804,3.017453338,1
Macdonaldia,1,n,0.202606758,0.010443734,0.012609778,0.693636647,0.392305906,2.44641499,6.28E-10,1,0.001878778,1
Macropinna,1,n,0.482873731,0.055550359,0.037254939,0.901154678,0.442140204,2.110117957,1.44732185,1.813516443,1.750481906,1.026346674
Malacocottus,1,n,0.505290789,0.121174228,0.165643909,0.805263158,0.421865097,1.366780707,1.104232684,2.677319231,1.821922428,1
Mallotus,1,n,0.720282383,0.048553749,0.113739468,0.740950777,0.154221631,2.359958496,1.461243243,2.34256906,1.88695935,1.046199075
Melamphaes,1,n,0.497268402,0.050181807,0.151423506,0.599971894,0.447630688,3.507220878,1.691099739,2.399867326,1.239448369,1.078450423
Melanostigma,1,n,0.518548426,0.047597842,0.039571787,0.667899647,0.287373428,4.409578845,6.28E-10,1,0.00194446,1
Merluccius,1,n,0.645598546,0.053242809,0.120326758,0.634622969,0.499940558,8.920381688,0.848684229,2.71237561,0.763126025,1.008280712
Microgadus,1,n,0.572654392,0.053487378,0.104713553,0.713716853,0.524483233,3.482751505,0.936078722,2.80414433,0.516996733,1
Microstomus,1,n,0.9,0.064616029,0.031380504,1,0.5,15.65752917,1.156325771,2.163072309,3.268686902,1
Mola,1,n,0.626510811,0.050348415,0.029339202,0.698773862,0.539221822,1.818960068,6.28E-10,1,0.004451548,1
Myoxocephalus,1,n,0.478339171,0.104338819,0.219135092,0.776287354,0.463487214,1.924985138,1.439713276,3.379210342,1.628639606,1
Nansenia,1,n,0.583783784,0.063232848,0.06555862,0.691891892,0.235292272,4.921492194,0.827660053,1.621072326,0.217877521,1.06701216
Nautichthys,1,n,0.361166405,0.093261042,0.113206599,0.677237275,0.479367685,1.999301121,1.128256004,2.401759982,2.006737592,1
Nectoliparis,1,n,0.274067391,0.104046568,0.112122831,0.67787074,0.603855859,1.968452801,0.547346497,3.251055556,6.703428434,1
Nemichthys,1,n,1.39916909,0.005423596,0.072482629,0.716244287,0.411011524,2.70147656,6.28E-10,1,0.00015623,1
Notolepis,1,n,0.664273723,0.034539758,0.116181448,0.715364964,0.308966686,4.27550229,2.235422153,4.254083333,0.372529454,1.029306585
Notorhynchus,1,n,0.290800739,0.012884039,0.067976857,0.573793988,0.041198436,3.133643415,1.139040883,4.63060495,0.53281326,1.290457747
Notorynchus,1,n,0.190904291,0.02453744,0.065630443,0.565790188,0.319357762,4.142971017,0.581598482,3.242153799,0.617682826,1.323293801
Notoscopelus,1,n,0.601055837,0.046426471,0.198715118,0.696799245,0.307188037,4.026720798,1.309925305,2.115620865,0.068614242,1.050147526
Occella,1,n,0.732854215,0.043256657,0.082522304,0.782918186,0.676236334,2.305375157,0.86635015,2.492060416,3.590182653,1
Odontopyxis,1,n,0.350649351,0.061822548,0.050992214,0.636396104,0.545085686,1.880503963,1.318559134,4.549419355,2.793285308,1
Oligocottus,1,n,0.351166692,0.073401742,0.089614867,0.786767078,0.592379649,2.139910041,1.141325069,2.332616496,2.528034579,1.008295542
Onchorhynchus,1,n,0.601295881,0.0300872,0.111867565,0.613922413,0.140625,3.330473268,1.827183615,2.727040709,0.431329209,1.057625994
Oncorhynchus,1,n,0.656919408,0.034627954,0.126208947,0.663853376,0.205484675,3.136800678,2.395904699,3.233271513,0.560522982,1.034953649
Oneirodes,1,n,0.651304911,0.03044778,0.279277881,0.804832337,0.687304024,0.880505079,1.162801582,2.311429002,0.438953234,1
Ophiodon,1,n,0.613170033,0.03529525,0.094023004,0.869506967,0.50577401,1.765146541,1.46439838,2.970800636,1.43948008,1.001063352
Osmerus,1,n,0.729908046,0.045304443,0.125380546,0.672439655,0.24059472,2.775408874,1.620290762,3.078314286,0.772674401,1.054608151
Oxylebius,1,n,0.439200434,0.050498494,0.077265079,0.824275236,0.378963743,1.962799327,1.104809364,2.044265487,1.37770447,1
Pallasina,1,n,0.61085178,0.032608676,0.050179016,0.681618874,0.723008762,1.951176017,0.971341958,5.928571429,2.014170397,1
Paraliparis,1,n,0.336818262,0.06495642,0.061218609,0.593916261,0.423117616,2.109174266,6.28E-10,1,0.016316732,1
Paricelinus,1,n,0.452822093,0.066471018,0.063698509,0.779387047,0.534798811,1.588502867,1.258220231,3.327632184,2.079985588,1.006474738
Parophrys,1,n,0.9,0.053509225,0.051874943,1,0.5,16.02363901,1.180909334,2.221519447,2.833066161,1
Pentaceros,1,n,0.475609756,0.066421992,0.085073556,0.701245427,0.365129477,3.624649828,2.189079144,2.837805233,0.875377873,1
Peprilus,1,n,0.564232493,0.04556131,0.048682422,0.564232493,0.494090713,5.00200786,4.151899637,5.761666667,1.060793768,1.10562305
Phanerodon,1,n,0.438756452,0.094061773,0.064814792,0.529070968,0.358438612,2.834734918,1.734673951,2.88245,0.612332622,1.138017252
Pholis,1,n,0.604117202,0.019103578,0.028889868,0.726110437,0.40425077,1.590429271,1.310528892,2.015385795,0.791287266,1
Phytichthys,1,n,0.545449301,0.012959747,0.042371615,0.797246768,0.411237979,1.071219581,1.384328065,1.643915707,0.614269952,1
Platichthys,1,n,0.9,0.048993489,0.04519396,1,0.5,13.0801308,1.191047114,2.432260969,2.194362271,1
Plectobranchus,1,n,0.430545091,0.040350499,0.068722099,0.694462287,0.511258237,2.719162197,1.182617141,2.186440678,1.64593105,1
Pleuronichthys,1,n,0.9,0.056302457,0.055657644,1,0.5,10.64619462,1.208384263,2.042804257,3.19265352,1
Polypera,1,n,0.432354295,0.019510463,0.074190662,0.844879481,0.453275092,0.893774744,0.91468992,1.817884346,4.022379413,1
Porichthys,1,n,0.781414715,0.036015556,0.122807235,0.89065979,0.654348391,1.366898016,1.068434711,2.373622356,4.507333143,1
Poroclinus,1,n,0.341612824,0.028893859,0.030250915,0.733023706,0.482104057,2.058177339,0.644445897,1.98182435,1.024700883,1
Poromitra,1,n,0.600004762,0.055536698,0.164654574,0.666671429,0.420569987,8.066305134,1.029362085,1.870626471,0.598451806,1.057784559
Prionace,1,n,0.230316524,0.023030286,0.047277659,0.625757409,0.193133021,4.569825313,2.969565049,6.026832863,1.270545966,1.158514045
Protomyctophum,1,n,0.498452012,0.12623056,0.236464362,0.647066563,0.359335823,4.439147424,1.084840737,1.918520129,0.405203183,1.104150239
Psettichthys,1,n,0.9,0.03620309,0.086499368,1,0.5,16.50663247,1.370404608,1.992348772,2.84215904,1
Psychrolutes,1,n,0.388656325,0.077489146,0.10887981,0.786008099,0.452406304,1.530839448,1.065791828,2.435836406,3.208548993,1
Ptilichthys,1,n,0.630768246,0.00976324,0.017272806,0.577464789,0.447708578,4.822730951,6.28E-10,1,0.000251801,1
Radulinus,1,n,0.353677591,0.077731537,0.088224627,0.735164592,0.540617171,2.085502217,0.988176305,3.720641415,1.810745794,1
Reinhardtius,1,n,0.9,0.043352362,0.093848842,1,0.5,15.45116631,1.451923615,2.658067158,2.782782196,1.014863253
Remora,1,n,0.742631898,0.029006003,0.064626921,0.594071856,0.771564655,1.569679535,0.873054081,2.432098765,0.920498515,1.017030886
Rhacohilus,1,n,0.490435708,0.086119063,0.06981072,0.63692949,0.364297156,3.16376456,1.793557149,2.437040518,0.620738443,1.093656444
Rhamphocottus,1,n,0.249082728,0.084525947,0.116774318,0.681353594,0.465962411,2.094158443,2.184491062,4.177143064,1.333172345,1
Rimicola,1,n,0.551378985,0.021163538,0.054043646,0.637859949,0.495233963,1.605790174,1.053832136,2.083567708,1.368540968,1
Roccus,1,n,0.763175439,0.041788281,0.087235732,0.763175439,0.464296537,2.348531195,1.97220811,2.46887988,0.541041151,1.046061753
Ronquilus,1,n,0.369734694,0.070133841,0.091940833,0.789887756,0.457364341,1.974272245,0.658710074,1.785746931,2.554003757,1
Sabastes,1,n,0.517661661,0.093539339,0.165977298,0.726566281,0.387683149,2.36396911,1.712153781,2.728308424,1.249613877,1.004941246
Sagamichthys,1,n,0.560559591,0.069141294,0.140108492,0.623327504,0.294347659,3.502678627,1.410012713,2.302794574,0.390360233,1.062233472
Salmo,1,n,0.576455052,0.040086261,0.122607836,0.687672281,0.213629885,3.743586625,1.89498285,2.669204502,0.475850439,1.017993012
Salvelinus,1,n,0.690329632,0.033705954,0.136994087,0.690329632,0.13909828,3.323315638,2.577383883,2.711406525,0.411207521,1.010726393
Sarda,1,n,0.602573774,0.053925736,0.129998325,0.678779799,0.554568978,3.698137594,5.343465506,7.512250121,0.648065357,1.04026207
Sardinops,1,n,0.721714623,0.047031115,0.112693691,0.754716981,0.154798762,4.547303046,2.631966916,3.629705314,0.610877998,1.087810721
Scomber,1,n,0.76167347,0.055759391,0.108636314,0.681325885,0.596618299,3.403042831,2.648179537,6.214895938,0.496533475,1.087383759
Scopelosaurus,1,n,0.530247323,0.042681408,0.065766718,0.660456274,0.633318705,8.670677015,1.047161169,2.56,0.4393424,1.071121797
Scorpaenichthys,1,n,0.584918091,0.060319693,0.128366368,0.839625979,0.366278452,1.8927164,1.124586519,2.381532646,1.952121046,1
Scytalina,1,n,0.598191222,0.014138295,0.042650205,0.731230318,0.37739289,2.918466733,6.28E-10,1,0.000462536,1
Sebastes,1,n,0.572589669,0.081932095,0.144866431,0.771733633,0.420725379,2.311944451,1.574534575,2.661665386,1.207049729,1.009871024
Sebastolobus,1,n,0.480790708,0.116675405,0.185929427,0.72468372,0.479432404,2.461157135,1.230131864,2.585274012,1.26877181,1
Serrivomer,1,n,1.075036083,0.006591973,0.078655647,0.797466898,0.553823191,5.311932132,6.03E-07,31,0.000185868,1
Somniosus,1,n,0.135368905,0.014279882,0.052950001,0.537129588,0.359421273,3.033022775,1.512850315,4.833409722,0.485492378,1.072730405
Sphyraena,1,n,0.648148148,0.049823285,0.115192611,0.694444444,0.418487935,3.424674022,1.899171977,3.291919415,0.297645872,1.083547831
Spirinchus,1,n,0.753154083,0.046978682,0.110219427,0.64006447,0.185076728,3.249504859,1.490915774,2.747047594,1.294691498,1.0561756
Squalus,1,n,0.186080802,0.027462359,0.033379127,0.51939251,0.121383708,3.444589758,2.261552142,6.690293224,0.889847002,1.074001921
Stenobrachius,1,n,0.369418093,0.079544641,0.16467502,0.635418822,0.352783499,3.39151207,1.174411533,2.072247007,0.115263002,1.077413318
Symbolophorus,1,n,0.529165919,0.079924192,0.175447058,0.614365471,0.534661992,5.822246227,1.504377861,2.405772059,0.460925533,1.047256579
Synchirus,1,n,0.4,0.062306906,0.07241537,0.773362222,0.550239234,1.922650017,1.136634788,3.868900666,2.650661012,1
Syngnathus,1,n,0.727190092,0.013403153,0.008481193,0.727190092,0.566351931,0.750509973,0.805666963,2.566667754,0.969050715,1
Tactostoma,1,n,0.757309344,0.017938027,0.097309809,0.759938953,0.0846419,2.786214382,2.855909075,5.06049243,1.603851924,1.013709929
Tarletonbeania,1,n,0.387593895,0.072417289,0.171657707,0.643417493,0.350179479,3.635125658,0.952047454,2.381315175,0.38075806,1.045410268
Tetragonurus,1,n,0.421358792,0.037098183,0.061802895,0.685443596,0.390170455,3.121433469,0.772828868,2.41177757,0.407587216,1.054885274
Thaleichthys,1,n,0.704721131,0.043261625,0.099421987,0.720434616,0.194280417,2.376917212,1.409290847,2.811057209,0.783332067,1.061915423
Theragra,1,n,0.601613281,0.063995473,0.112726623,0.648449219,0.522011032,3.17619704,1.433467525,3.184845396,0.711445288,1
Thunnus,1,n,0.643912656,0.060094227,0.120870552,0.657663182,0.613460676,6.112953628,6.827913908,10.00227148,1.316060475,1.052365411
Trachipterus,1,n,0.659586974,0.047267532,0.047616175,0.686161088,0.333330623,1.733263872,0.806092043,4.678555556,2.231188907,1.026330821
Trachurus,1,n,0.653142781,0.068027167,0.118035858,0.638414108,0.426171039,5.280457896,2.165378172,5.297085938,1.295183816,1.086843747
Trichodon,1,n,1.005555556,0.062984589,0.114781889,0.844444444,0.551246939,1.285176641,1.695610257,3.544035088,2.264325967,1.039519556
Triglops,1,n,0.377980565,0.076984741,0.108824539,0.755832607,0.474249012,2.157038928,1.161354332,3.614528047,2.985518704,1
Xeneretmus,1,n,0.315242394,0.06287803,0.051348105,0.697453716,0.518754405,2.383881567,1.106202541,4.924859785,2.761115489,1
Xererpes,1,n,0.639707058,0.016590912,0.025014181,0.69133583,0.263676436,2.994437894,1.226794857,2.043942029,0.066829088,1
Xiphister,1,n,0.609121951,0.014102509,0.04094769,0.826634146,0.452844568,2.005470195,0.825658821,1.078413633,0.164260974,1
Zaniolepis,1,n,0.440860215,0.054904021,0.068309703,0.720510753,0.435416504,1.895843666,1.286499373,2.988964535,2.20472923,1
Zaprora,1,n,0.513162661,0.040453144,0.068400739,0.683201902,0.512376238,0.450403797,1.359463367,2.196527,0.789634335,1
Gadidae_proximus.macrocephalus,1,n,0.621719723,0.051552837,0.107194907,0.741922097,0.498012057,3.142292472,1.232172163,2.892227059,0.585937958,1
Sebastes_melanops.flavidus,1,n,0.535307596,0.078918478,0.14850222,0.723806717,0.417123961,2.269312532,1.904410854,2.808110003,0.913594549,1.014121719
Sebastes_caurinus.maliger.auricuatus,1,n,0.473369732,0.086507101,0.149536456,0.794244156,0.422832684,2.14784596,1.592245563,2.552316171,1.351092029,1
Gobiidae_ios.lepidus.nicholsi,1,n,0.515389059,0.06048126,0.09741698,0.786047945,0.627027639,2.239503931,0.829861697,2.021667492,0.760053456,1
Embiotocidae,1,n,0.569866483,0.077746941,0.079580621,0.619564627,0.379294126,2.938175594,1.469987839,2.153003317,0.760973878,1.078363236
